10;11.70;87.88;0.02;29
10;11.70;316.19;0.43;574
20;10.05;53.42;0.02;25
20;10.05;316.19;0.47;952
30;7.28;5.58;0.06;6
30;7.28;316.19;0.46;1008
40;7.28;0.86;0.19;3
40;7.28;316.19;0.50;1057
50;5.10;8.80;0.03;6
50;5.10;316.19;0.49;1073
10;8.06;76.40;0.03;42
10;8.06;316.19;0.45;669
20;9.22;16.70;0.02;17
20;9.22;316.19;0.47;961
30;10.20;72.42;0.02;55
30;10.20;316.19;0.50;1048
40;5.10;0.86;0.08;5
40;5.10;316.19;0.48;1044
50;2.83;1.70;0.05;6
50;2.83;316.19;0.48;1058
10;21.02;29.97;0.03;15
10;21.02;316.19;0.45;778
20;9.90;180.95;0.02;107
20;9.90;316.19;0.49;984
30;3.00;68.99;0.02;43
30;3.00;316.19;0.46;1009
40;8.06;2.44;0.06;5
40;8.06;316.19;0.49;1064
50;7.81;1.46;0.09;5
50;7.81;316.19;0.50;1098
10;21.93;149.14;0.02;52
10;21.93;316.19;0.47;732
20;3.16;61.46;0.03;21
20;3.16;316.19;0.45;893
30;17.69;0.86;0.17;5
30;17.69;316.19;0.49;1081
40;9.06;0.86;0.06;5
40;9.06;316.19;0.51;1096
50;6.32;2.16;0.04;10
50;6.32;316.19;0.47;1078
10;14.76;173.80;0.02;31
10;14.76;316.19;0.46;638
20;14.87;71.37;0.03;46
20;14.87;316.19;0.48;960
30;8.06;70.40;0.02;54
30;8.06;316.19;0.47;1016
40;6.00;4.99;0.04;10
40;6.00;316.19;0.49;1077
50;8.60;0.82;0.04;5
50;8.60;316.19;0.50;1082
10;12.17;106.50;0.02;25
10;12.17;316.19;0.45;595
20;17.03;29.10;0.03;28
20;17.03;316.19;0.50;1008
30;10.30;112.64;0.03;54
30;10.30;316.19;0.50;1049
40;5.83;51.64;0.02;42
40;5.83;316.19;0.47;1052
50;8.25;1.71;0.11;5
50;8.25;316.19;0.50;1093
10;11.18;17.80;0.02;5
10;11.18;316.19;0.41;604
20;4.47;152.71;0.02;81
20;4.47;316.19;0.47;936
30;7.21;35.40;0.02;22
30;7.21;316.19;0.48;1027
40;5.00;0.86;0.25;3
40;5.00;316.19;0.49;1058
50;5.83;1.72;0.04;5
50;5.83;316.19;0.51;1100
10;9.85;165.53;0.02;46
10;9.85;316.19;0.46;544
20;5.83;7.16;0.03;5
20;5.83;316.19;0.46;925
30;15.00;0.86;0.19;5
30;15.00;316.19;0.51;1074
40;8.60;0.86;0.22;4
40;8.60;316.19;0.52;1099
50;4.00;41.05;0.02;18
50;4.00;316.19;0.48;1063
10;18.38;89.56;0.02;15
10;18.38;316.19;0.43;654
20;8.60;30.68;0.03;13
20;8.60;316.19;0.47;925
30;13.04;0.86;0.11;5
30;13.04;316.19;0.51;1059
40;17.26;2.32;0.05;6
40;17.26;316.19;0.53;1107
50;4.12;10.82;0.03;6
50;4.12;316.19;0.48;1062
10;8.25;91.25;0.03;3
10;8.25;316.19;0.38;489
20;7.21;176.72;0.03;120
20;7.21;316.19;0.48;934
30;4.00;0.86;0.11;4
30;4.00;316.19;0.46;998
40;4.24;2.80;0.06;5
40;4.24;316.19;0.47;1021
50;11.66;0.72;0.13;3
50;11.66;316.19;0.53;1112
10;18.68;167.43;0.03;75
10;18.68;316.19;0.47;719
20;5.39;182.15;0.02;122
20;5.39;316.19;0.48;960
30;10.00;0.86;0.07;4
30;10.00;316.19;0.48;1005
40;6.40;30.62;0.02;23
40;6.40;316.19;0.50;1060
50;10.30;3.99;0.02;6
50;10.30;316.19;0.54;1141
10;15.30;172.58;0.02;51
10;15.30;316.19;0.46;676
20;4.12;0.86;0.26;2
20;4.12;316.19;0.45;915
30;7.07;38.72;0.03;26
30;7.07;316.19;0.50;1046
40;13.42;0.86;0.25;4
40;13.42;316.19;0.53;1117
50;7.21;0.75;0.14;3
50;7.21;316.19;0.50;1088
10;21.95;170.03;0.02;92
10;21.95;316.19;0.48;840
20;3.61;133.77;0.02;59
20;3.61;316.19;0.47;935
30;16.28;0.86;0.04;6
30;16.28;316.19;0.50;1078
40;9.85;0.86;0.27;3
40;9.85;316.19;0.50;1077
50;2.83;16.28;0.03;10
50;2.83;316.19;0.48;1073
10;30.08;120.50;0.03;57
10;30.08;316.19;0.49;867
20;2.24;71.62;0.03;52
20;2.24;316.19;0.46;933
30;8.25;95.73;0.02;74
30;8.25;316.19;0.48;1005
40;7.28;2.32;0.06;5
40;7.28;316.19;0.47;1053
50;2.83;20.18;0.02;7
50;2.83;316.19;0.49;1060
10;13.89;232.15;0.02;129
10;13.89;316.19;0.49;766
20;17.72;50.19;0.02;35
20;17.72;316.19;0.50;977
30;11.40;56.22;0.02;42
30;11.40;316.19;0.48;1009
40;4.12;0.86;0.12;4
40;4.12;316.19;0.46;1016
50;10.82;1.64;0.10;8
50;10.82;316.19;0.52;1107
10;11.66;91.17;0.02;44
10;11.66;316.19;0.45;638
20;20.62;5.83;0.04;5
20;20.62;316.19;0.49;1002
30;8.25;0.86;0.17;4
30;8.25;316.19;0.48;1009
40;7.00;0.82;0.09;5
40;7.00;316.19;0.48;1044
50;13.00;1.82;0.05;8
50;13.00;316.19;0.52;1108
10;11.05;137.02;0.02;71
10;11.05;316.19;0.46;726
20;15.13;128.72;0.02;40
20;15.13;316.19;0.50;978
30;6.00;6.55;0.06;9
30;6.00;316.19;0.47;988
40;9.85;0.86;0.13;4
40;9.85;316.19;0.52;1084
50;7.62;0.76;0.16;4
50;7.62;316.19;0.50;1089
10;7.81;118.90;0.03;19
10;7.81;316.19;0.43;587
20;4.00;71.36;0.02;47
20;4.00;316.19;0.46;911
30;3.61;74.01;0.02;55
30;3.61;316.19;0.48;1017
40;2.24;22.78;0.02;14
40;2.24;316.19;0.46;1014
50;2.00;6.06;0.05;10
50;2.00;316.19;0.46;1040
10;12.81;23.00;0.02;7
10;12.81;316.19;0.43;606
20;10.00;75.50;0.03;42
20;10.00;316.19;0.48;945
30;10.77;59.24;0.02;28
30;10.77;316.19;0.49;1037
40;6.08;3.36;0.09;10
40;6.08;316.19;0.49;1056
50;7.07;24.18;0.02;22
50;7.07;316.19;0.49;1052
10;24.08;35.06;0.02;11
10;24.08;316.19;0.46;737
20;18.38;67.90;0.03;41
20;18.38;316.19;0.48;979
30;3.61;56.76;0.02;35
30;3.61;316.19;0.48;1012
40;8.00;0.86;0.04;6
40;8.00;316.19;0.52;1107
50;5.00;2.03;0.07;8
50;5.00;316.19;0.50;1099
